business_date,split,target_room_revenue,target_occupancy_rate,target_adr,total_physical_rooms,ooo_rooms,available_rooms,room_nights,occupancy_rate,room_revenue,food_revenue,other_revenue,total_revenue,adr,revpar,cancelled_rooms,no_show_rooms,day_use_rooms,deduct_individual_rooms,deduct_group_rooms,day_of_week,month,quarter,week_of_year,is_weekend,retail_rate,is_federal_holiday,days_to_next_holiday,days_from_last_holiday,temp_mean_f,temp_max_f,temp_min_f,precipitation_in,had_precipitation,snowfall_in,had_snow,windspeed_max_mph,weathercode,medallia_sample_size,medallia_overall_satisfaction,medallia_likelihood_to_recommend,medallia_likelihood_to_return,medallia_value_for_price,medallia_hotel_cleanliness,pickup_7d,pickup_14d,pickup_21d,pickup_30d,pickup_60d,total_rooms_on_books,avg_booked_rate,adr_gap_vs_comp_lag_28d,adr_gap_vs_comp_lag_7d,adr_gap_vs_comp_roll_28d,adr_gap_vs_comp_roll_7d,adr_lag_14d,adr_lag_28d,adr_lag_364d,adr_lag_7d,adr_roll_28d,adr_roll_7d,ari_lag_28d,ari_lag_7d,ari_roll_28d,ari_roll_7d,comp_adr_lag_28d,comp_adr_lag_7d,comp_adr_roll_28d,comp_adr_roll_7d,comp_occ_lag_28d,comp_occ_lag_7d,comp_occ_roll_28d,comp_occ_roll_7d,comp_revpar_lag_28d,comp_revpar_lag_7d,comp_revpar_roll_28d,comp_revpar_roll_7d,mpi_lag_28d,mpi_lag_7d,mpi_roll_28d,mpi_roll_7d,occ_lag_14d,occ_lag_28d,occ_lag_364d,occ_lag_7d,occ_roll_28d,occ_roll_7d,rev_lag_14d,rev_lag_28d,rev_lag_364d,rev_lag_7d,rev_roll_28d,rev_roll_7d,rgi_lag_28d,rgi_lag_7d,rgi_roll_28d,rgi_roll_7d,weather_description,comp_occ,comp_adr,comp_revpar,mpi,ari,rgi,adr_gap_vs_comp
2025-08-01,train,46032.85,0.9416,356.84,147,10,137,129,0.9416,46032.85,1868.42,4743.120000000001,52644.39,356.84,336.01,8,0,0,129,0,4,8,3,31,False,549,False,31.0,28.0,68.2,73.3,64.2,0.051,True,0.0,False,10.2,51,37.0,8.2,7.6,7.1,7.4,8.4,49,36,28,21,12,158,331.44,-28.96,-35.38,-15.9068,-25.2029,398.58,432.84,429.61,371.88,300.3879,282.31,94.47,93.24,96.5575,95.1114,461.8,407.26,316.2946,307.5129,0.9159,0.9488,0.9256,0.9551,422.96,386.39,293.6296,294.4114,102.5,99.66,94.4411,94.4443,0.9857,0.9928,0.9722,0.9792,0.9215,0.9717,55003.41,59732.4,60145.97,52434.55,39056.0518,38092.6243,96.83,92.93,91.1032,89.6486,Light drizzle,0.9671,378.49,366.06,90.03,93.84,84.49,-21.65
2025-08-02,train,53136.83,0.9779,399.53,147,11,136,133,0.9779,53136.83,6169.95,4927.97,64234.75,399.53,390.71,21,0,0,133,0,5,8,3,31,True,699,False,30.0,29.0,70.4,78.4,63.0,0.0,False,0.0,False,5.9,3,37.0,8.2,7.6,7.1,7.4,8.4,36,29,24,19,12,180,371.61,29.68,-25.79,-15.6457,-23.2414,454.47,432.41,389.36,408.68,297.6736,280.1614,108.3,96.46,96.535,95.1971,402.73,434.47,313.3193,303.4029,0.7832,0.9855,0.9274,0.9578,315.41,428.19,291.5975,291.5071,96.41,96.64,93.9957,93.0686,0.9931,0.7986,1.0,0.986,0.9196,0.9663,65443.96,47997.43,55288.63,57624.3,38566.7821,37178.0957,104.41,93.21,90.6625,88.4429,Overcast,0.9448,384.79,363.56,95.05,104.98,99.77,14.74
2025-08-03,train,28577.38,0.9925,216.5,147,14,133,132,0.9925,28577.38,3571.9,5633.56,37782.84,216.5,214.87,11,0,0,132,0,6,8,3,31,True,239,False,29.0,30.0,72.5,83.6,61.4,0.0,False,0.0,False,6.8,2,30.0,8.4,7.6,7.1,7.7,8.5,36,26,19,17,5,172,206.39,-42.55,-34.86,-16.1793,-17.4514,238.66,206.61,234.51,214.52,296.4993,278.8543,83.62,89.14,96.4164,96.4143,249.16,249.38,312.6786,296.3057,0.7109,0.9304,0.9332,0.9519,177.13,232.02,293.3171,282.2743,104.3,100.17,93.9471,92.8414,0.9203,0.8321,0.8,1.0,0.926,0.9652,30309.44,22520.07,23450.67,29603.59,38750.3321,36537.0286,87.22,89.29,90.4968,89.38,Partly cloudy,0.8187,237.22,194.21,108.86,95.74,104.21,-20.72
2025-08-04,train,27590.76,0.8705,228.02,147,8,139,121,0.8705,27590.76,2556.12,4382.68,34529.56,228.02,198.49,14,1,0,121,0,0,8,3,32,False,739,False,28.0,31.0,77.4,92.3,63.7,0.0,False,0.0,False,8.8,3,30.0,8.4,7.6,7.1,7.7,8.5,25,18,11,4,2,161,208.53,-12.43,-28.47,-15.3996,-15.4314,249.13,263.66,237.42,220.03,296.8525,279.1371,96.86,91.92,96.8493,97.3571,276.09,248.5,312.2521,294.5686,0.8055,0.9422,0.9371,0.936,222.4,234.13,293.9271,276.8729,87.83,96.75,94.11,94.0829,0.8227,0.7536,0.7969,0.9927,0.9318,0.9641,28899.14,27420.52,24217.3,29924.5,38966.6646,36390.4271,85.07,88.94,91.1036,91.5114,Overcast,0.9185,254.68,233.93,88.87,90.85,80.74,-26.66
2025-08-05,train,29304.64,0.8322,246.26,147,4,143,119,0.8322,29304.64,3408.12,4276.12,36988.88,246.26,204.93,4,3,0,119,0,1,8,3,32,False,649,False,27.0,32.0,77.8,88.0,69.2,0.008,True,0.0,False,6.0,51,30.0,8.4,7.6,7.1,7.7,8.5,13,7,6,3,1,161,226.01,-5.89,-23.31,-15.9079,-15.1729,297.83,289.75,251.81,248.51,295.5796,280.2786,99.98,93.79,96.6346,97.2043,295.64,271.82,311.4875,295.4514,0.8909,0.9527,0.9411,0.9326,263.4,258.96,294.3389,276.8443,87.81,89.25,94.1471,92.9571,0.972,0.8156,0.8433,0.9197,0.9359,0.9466,41397.79,33320.91,28454.84,31312.69,38972.7446,36057.0357,87.78,83.72,90.9489,90.34,Light drizzle,0.9777,274.82,268.68,82.1,91.73,75.31,-28.56
2025-08-06,train,25542.7,0.7902,226.04,147,4,143,113,0.7902,25542.7,2398.03,5413.7,33354.43,226.04,178.62,9,0,0,113,0,2,8,3,32,False,709,False,26.0,33.0,75.2,84.0,70.1,0.039,True,0.0,False,7.8,51,30.0,8.4,7.6,7.1,7.7,8.5,24,12,10,8,6,159,210.25,-3.33,-20.75,-16.7175,-15.9229,308.51,288.74,260.29,245.87,294.0264,279.9571,100.56,96.23,96.34,96.91,292.07,266.62,310.7439,295.88,0.9435,0.9698,0.9442,0.9362,275.57,258.56,294.5275,278.2329,80.75,92.6,93.9432,91.9357,0.8489,0.8,0.7842,0.9853,0.9365,0.9341,36403.63,32339.39,28371.38,32947.15,38829.3064,35770.1714,81.2,89.11,90.5036,89.1386,Light drizzle,0.954,263.95,251.81,79.86,90.23,72.06,-37.91
2025-08-07,train,25605.8,0.7465,241.56,147,5,142,106,0.7465,25605.8,1451.85,3998.98,31056.63,241.56,180.32,17,0,0,105,1,3,8,3,32,False,239,False,25.0,34.0,73.5,83.1,66.6,0.02,True,0.0,False,8.2,51,30.0,8.4,7.6,7.1,7.7,8.5,29,20,12,10,2,165,217.75,-13.09,-7.86,-17.9525,-18.3743,239.1,285.96,293.98,266.68,291.7871,277.1243,97.79,105.0,95.9711,96.0529,299.05,274.54,309.7396,295.4986,0.9553,0.9566,0.9446,0.9339,285.69,262.63,293.6789,277.2686,82.6,86.04,93.9114,90.1157,0.8643,0.8056,0.8936,0.9389,0.9362,0.9063,28930.54,33171.63,37041.43,32801.59,38586.5675,34712.3929,80.77,90.34,90.1771,86.7029,Light drizzle,0.9501,273.48,259.82,75.18,89.73,67.46,-31.92
2025-08-08,train,53681.23,0.8819,422.69,147,3,144,127,0.8819,53681.23,2812.35,5078.99,61572.57,422.69,372.79,18,2,0,116,11,4,8,3,32,False,549,False,24.0,35.0,72.3,82.8,62.2,0.0,False,0.0,False,7.9,1,30.0,8.4,7.6,7.1,7.7,8.5,55,39,33,29,22,182,381.76,-27.2,-21.65,-18.625,-21.8114,371.88,369.9,402.75,356.84,290.2014,273.5357,94.08,93.84,95.6832,93.8714,397.1,378.49,308.8264,295.3471,0.9396,0.9671,0.9444,0.933,373.1,366.06,292.755,276.8671,102.09,90.03,93.6464,88.5643,0.9792,0.986,0.8671,0.9416,0.9341,0.8788,52434.55,52156.56,49940.87,46032.85,38316.3593,33684.4229,96.05,84.49,89.7018,83.4343,Mainly clear,0.9619,408.24,392.68,89.1,104.95,93.52,14.45
2025-08-09,train,64027.75,0.9931,447.75,147,3,144,143,0.9931,64027.75,2241.01,5520.13,71788.89,447.75,444.64,15,0,0,118,25,5,8,3,32,True,679,False,23.0,36.0,74.0,86.0,63.3,0.0,False,0.0,False,6.4,2,30.0,8.4,7.6,7.1,7.7,8.5,44,34,27,21,20,200,407.81,-19.13,14.74,-17.1375,-16.6543,408.68,391.1,435.71,399.53,292.0868,282.9429,96.26,104.98,96.0714,95.4586,410.23,384.79,309.2243,299.5971,0.9658,0.9448,0.9452,0.9322,396.21,363.56,293.4543,280.67,101.43,95.05,93.1825,88.4314,0.986,0.9931,0.9858,0.9779,0.9304,0.8702,57624.3,56317.82,60564.0,53136.83,38370.8118,34777.0486,97.63,99.77,89.6114,84.7243,Partly cloudy,0.9816,427.32,419.46,98.41,108.35,106.62,20.43
2025-08-10,train,28344.33,0.9688,228.58,147,19,128,124,0.9688,28344.33,2222.31,5458.96,36025.6,228.58,221.44,19,2,0,111,13,6,8,3,32,True,239,False,22.0,37.0,78.4,92.4,65.4,0.0,False,0.0,False,8.4,3,32.0,8.0,7.6,6.9,7.1,8.3,40,29,24,18,10,179,197.21,-29.84,-20.72,-15.7246,-15.8414,214.52,227.6,242.93,216.5,294.11,289.8314,89.91,95.74,96.5032,95.94,257.44,237.22,309.8346,305.6729,0.9277,0.8187,0.9457,0.9375,238.83,194.21,294.2846,288.6557,99.73,108.86,93.0746,88.9114,1.0,0.9714,0.8042,0.9925,0.9304,0.8724,29603.59,30954.19,27937.35,28577.38,38646.1664,36332.8943,89.66,104.21,89.9325,85.7029,Overcast,0.8081,253.56,204.92,103.54,95.0,98.36,-24.98
2025-08-11,train,25226.88,0.8042,219.36,147,4,143,115,0.8042,25226.88,2654.59,4453.42,32334.89,219.36,176.41,12,1,0,115,0,0,8,3,33,False,649,False,21.0,38.0,79.5,90.4,70.3,0.0,False,0.0,False,7.9,3,32.0,8.0,7.6,6.9,7.1,8.3,27,17,15,12,5,162,195.95,-30.82,-26.66,-15.5511,-16.45,220.03,252.49,236.27,228.02,294.145,291.5571,90.79,90.85,96.685,95.8343,283.31,254.68,309.6961,308.0071,0.9671,0.9185,0.9415,0.936,274.0,233.93,293.0736,290.1857,92.85,88.87,93.2107,88.1514,0.9927,0.9565,0.7286,0.8705,0.9303,0.869,29924.5,33328.49,24099.18,27590.76,38552.9571,36299.6014,84.3,80.74,90.2432,84.8671,Overcast,0.8594,257.42,221.22,90.24,89.53,80.8,-38.06
2025-08-12,train,28051.59,0.8542,228.06,147,3,144,123,0.8542,28051.59,2124.77,4816.55,34992.91,228.06,194.8,13,0,0,123,0,1,8,3,33,False,649,False,20.0,39.0,79.9,91.1,70.1,0.0,False,0.0,False,8.9,3,32.0,8.0,7.6,6.9,7.1,8.3,18,10,7,6,3,173,209.16,-28.72,-28.56,-15.8096,-18.0786,248.51,273.88,252.86,246.26,292.9618,290.32,92.39,91.73,96.64,95.6457,302.6,274.82,308.7714,308.3986,0.9908,0.9777,0.9376,0.9275,299.82,268.68,291.1886,288.37,98.18,82.1,93.1175,88.3471,0.9197,0.9862,0.5524,0.8322,0.9248,0.8596,31312.69,39165.3,19976.1,29304.64,38263.6139,35961.9043,90.71,75.31,90.1182,84.8757,Overcast,0.8909,258.69,230.48,93.15,91.22,84.97,-30.63
2025-08-13,train,26739.34,0.8601,217.39,147,4,143,123,0.8601,26739.34,2666.43,4510.75,33916.52,217.39,186.99,9,0,0,123,0,2,8,3,33,False,289,False,19.0,40.0,80.0,87.9,74.1,0.142,True,0.0,False,8.2,61,32.0,8.0,7.6,6.9,7.1,8.3,17,14,12,9,5,170,206.35,-20.8,-37.91,-15.8779,-18.3743,245.87,275.85,256.27,226.04,291.3254,287.72,93.34,90.23,96.5982,95.5729,296.65,263.95,307.2032,306.0943,0.9842,0.954,0.9341,0.9151,291.98,251.81,288.7121,282.9129,96.77,79.86,92.9379,89.9257,0.9853,0.9655,0.6667,0.7902,0.9201,0.8627,32947.15,38618.39,25114.6,25542.7,37866.6957,35782.8971,90.31,72.06,89.9132,86.2557,Slight rain,0.9238,258.82,239.09,89.84,84.73,76.12,-41.43
2025-08-14,train,30181.45,0.7343,287.44,147,4,143,105,0.7343,30181.45,1888.79,3818.66,35888.9,287.44,211.06,14,1,0,105,0,3,8,3,33,False,189,False,18.0,41.0,79.7,88.9,72.5,0.031,True,0.0,False,4.3,51,32.0,8.0,7.6,6.9,7.1,8.3,35,28,26,22,18,154,254.44,-11.55,-31.92,-16.6146,-18.8771,266.68,257.62,259.61,241.56,289.2375,286.4843,102.26,89.73,96.2907,94.7871,269.17,273.48,305.8521,305.3614,0.9317,0.9501,0.9319,0.9108,250.78,259.82,286.8232,281.0957,94.92,75.18,92.6904,91.3514,0.9389,0.9353,0.7055,0.7465,0.9163,0.8727,32801.59,33490.07,26739.32,25605.8,37442.4439,35953.8457,97.06,67.46,89.4064,86.8357,Light drizzle,0.958,293.13,280.81,73.85,99.33,73.36,-5.69
2025-08-15,train,52009.72,0.9301,391.05,147,4,143,133,0.9301,52009.72,2963.21,4668.9,59641.83,391.05,363.7,19,0,1,123,10,4,8,3,33,False,639,False,17.0,42.0,80.8,91.7,73.7,0.0,False,0.0,False,7.5,2,32.0,8.0,7.6,6.9,7.1,8.3,49,41,38,30,22,192,360.22,13.4,14.45,-16.4054,-15.13,356.84,398.58,442.64,422.69,290.3025,293.0386,104.14,104.95,96.1861,96.1586,385.18,408.24,306.7079,308.1686,0.9422,0.9619,0.9328,0.912,362.91,392.68,287.8957,284.0943,99.64,89.1,91.9379,91.1614,0.9416,0.9857,0.8014,0.8819,0.9092,0.8709,46032.85,55003.41,51788.53,53681.23,37324.2789,36607.51,103.76,93.52,88.56,87.6786,Partly cloudy,0.9185,405.05,372.05,97.77,98.65,96.44,-14.0
2025-08-16,train,55838.59,0.9645,410.58,147,6,141,136,0.9645,55838.59,3331.6800000000003,4746.27,63916.54,410.58,396.02,12,1,1,126,10,5,8,3,33,True,639,False,16.0,43.0,78.7,86.5,73.6,0.154,True,0.0,False,6.9,61,32.0,8.0,7.6,6.9,7.1,8.3,33,25,20,17,14,194,377.26,41.84,20.43,-17.3839,-19.1943,399.53,454.47,487.71,447.75,290.0336,288.5186,111.51,108.35,95.99,95.2586,412.63,427.32,307.4175,307.7129,0.9816,0.9816,0.932,0.9058,405.04,419.46,288.2221,281.1471,99.1,98.41,91.8711,92.4,0.9779,0.9931,0.9214,0.9931,0.9072,0.8778,53136.83,65443.96,62914.58,64027.75,37217.3614,36368.7229,110.51,106.62,88.2986,88.0957,Slight rain,0.9461,422.22,399.47,97.07,98.4,95.52,-11.64
2025-08-17,train,26294.65,0.9206,226.68,147,21,126,116,0.9206,26294.65,2319.78,6114.58,34729.01,226.68,208.69,16,1,1,116,0,6,8,3,33,True,549,False,15.0,44.0,80.7,93.0,72.0,0.425,True,0.0,False,7.4,63,43.0,7.6,7.0,6.4,6.6,8.0,29,22,14,7,2,165,204.39,0.84,-24.98,-19.2939,-23.7757,216.5,238.66,242.97,228.58,288.4661,283.2086,102.25,95.0,95.5218,93.8371,237.82,253.56,307.76,306.9843,0.8344,0.8081,0.9307,0.9007,198.44,204.92,288.0232,278.2914,102.72,103.54,91.7986,92.2086,0.9925,0.9203,0.9716,0.9688,0.9062,0.8737,28577.38,30309.44,33286.71,28344.33,36874.3125,35198.8429,105.03,98.36,87.7632,86.51,Rain,0.8555,223.05,190.81,91.44,106.21,97.13,3.63
2025-08-18,train,21729.47,0.694,233.65,147,13,134,93,0.694,21729.47,1628.01,4180.25,27537.73,233.65,162.16,14,0,0,92,1,0,8,3,34,False,699,False,14.0,45.0,70.8,77.6,66.9,0.0,False,0.0,False,9.9,3,43.0,7.6,7.0,6.4,6.6,8.0,23,17,15,11,3,138,209.27,-14.54,-38.06,-19.1943,-19.6886,228.02,249.13,232.96,219.36,288.0382,282.9371,95.8,89.53,95.6632,95.4386,263.67,257.42,307.2325,302.6257,0.9054,0.8594,0.9315,0.9075,238.72,221.22,287.7507,276.2757,86.4,90.24,91.3957,90.48,0.8705,0.8227,0.7222,0.8042,0.9062,0.8669,27590.76,28899.14,24227.87,25226.88,36730.9271,34906.0314,82.78,80.8,87.4811,86.3343,Overcast,0.8003,238.85,191.15,79.06,98.3,77.71,-5.2
2025-08-19,train,30603.14,0.913,242.88,147,9,138,126,0.913,30603.14,1653.17,3981.32,36237.63,242.88,221.76,11,1,0,109,17,1,8,3,34,False,209,False,13.0,46.0,69.2,75.3,63.0,0.0,False,0.0,False,7.9,3,43.0,7.6,7.0,6.4,6.6,8.0,39,17,14,12,4,173,224.97,-13.35,-30.63,-18.8607,-14.9943,246.26,297.83,241.66,228.06,287.4854,284.9786,97.17,91.22,95.7525,96.6914,311.18,258.69,306.3461,299.9729,0.975,0.8909,0.9277,0.899,303.42,230.48,286.0518,271.98,96.29,93.15,91.1336,88.8829,0.8322,0.972,0.6207,0.8542,0.9016,0.8511,29304.64,41397.79,21749.79,28051.59,36474.8675,34406.4014,93.55,84.97,87.3,85.8929,Overcast,0.8949,256.95,229.94,95.78,94.74,90.75,-14.07
2025-08-20,train,36218.89,0.9091,278.61,147,4,143,130,0.9091,36218.89,2309.39,3522.05,42050.33,278.61,253.28,8,5,1,97,33,2,8,3,34,False,499,False,12.0,47.0,68.2,73.0,61.9,0.079,True,0.0,False,9.6,51,43.0,7.6,7.0,6.4,6.6,8.0,47,23,13,10,5,181,251.4,-4.82,-41.43,-18.8864,-12.6286,226.04,308.51,242.92,217.39,285.5229,287.0957,101.9,84.73,95.6657,97.1943,313.33,258.82,304.4093,299.7243,0.9658,0.9238,0.9249,0.8996,302.63,239.09,283.4275,271.9029,82.41,89.84,91.1154,89.2586,0.7902,0.8489,0.7448,0.8601,0.8995,0.8595,25542.7,36403.63,26235.25,26739.34,36089.3443,34770.9086,83.97,76.12,87.2,86.7186,Light drizzle,0.9763,278.01,271.43,90.59,100.24,90.8,0.6
2025-08-21,train,40219.98,0.979,287.29,147,4,143,140,0.979,40219.98,1408.49,5382.1900000000005,47010.66,287.29,281.26,17,1,0,90,50,3,8,3,34,False,549,False,11.0,48.0,65.5,71.5,61.2,0.016,True,0.0,False,14.0,51,43.0,7.6,7.0,6.4,6.6,8.0,62,57,28,21,11,194,255.65,-47.71,-5.69,-18.6929,-6.6243,241.56,239.1,269.89,287.44,284.455,295.8414,84.45,99.33,95.6064,99.41,286.81,293.13,303.1479,302.4657,0.9146,0.958,0.9252,0.9071,262.31,280.81,282.3132,276.5229,88.51,73.85,91.4075,89.3657,0.7465,0.8643,0.9433,0.7343,0.9016,0.8665,25605.8,28930.54,35894.73,30181.45,36082.7464,36125.13,74.75,73.36,87.4439,88.8157,Light drizzle,0.9777,306.63,299.78,97.41,98.19,95.65,-19.34
2025-08-22,train,64008.05,0.993,453.96,147,5,142,141,0.993,64008.05,2428.4,5097.73,71534.18000000001,453.96,450.76,19,0,0,108,33,4,8,3,34,False,639,False,10.0,49.0,70.2,81.1,58.6,0.0,False,0.0,False,7.7,0,43.0,7.6,7.0,6.4,6.6,8.0,47,41,33,26,17,199,404.24,-35.38,-14.0,-17.6796,-8.5743,422.69,371.88,429.07,391.05,286.1761,295.82,93.24,98.65,96.0971,99.2471,407.26,405.05,303.8557,304.3943,0.9488,0.9185,0.9275,0.9099,386.39,372.05,283.6514,279.2329,99.66,97.77,91.7254,92.7314,0.8819,0.9792,0.9586,0.9301,0.9057,0.9015,53681.23,52434.55,59640.33,52009.72,36485.9407,37559.2057,92.93,96.44,88.1904,92.0,Clear sky,0.9409,432.49,406.91,101.94,105.81,107.87,21.47
2025-08-23,train,70941.25,0.9931,492.65,147,2,145,144,0.9931,70941.25,3474.25,4291.03,78706.53,492.65,489.25,8,0,0,111,33,5,8,3,34,True,549,False,9.0,50.0,72.6,82.8,63.3,0.0,False,0.0,False,12.5,3,43.0,7.6,7.0,6.4,6.6,8.0,32,28,28,25,19,201,433.33,-25.79,-11.64,-15.6493,-3.5071,447.75,408.68,438.11,410.58,289.1075,304.8071,96.46,98.4,96.5461,100.27,434.47,422.22,304.7568,308.3143,0.9855,0.9461,0.9272,0.9131,428.19,399.47,284.3843,284.2129,96.64,97.07,91.8068,93.3271,0.9931,0.986,0.8462,0.9645,0.9062,0.9105,64027.75,57624.3,53011.18,55838.59,36899.28,39273.2529,93.21,95.52,88.7239,93.6329,Overcast,0.9855,461.19,454.53,99.4,107.08,106.43,31.46
2025-08-24,train,34157.44,0.9793,240.55,147,2,145,142,0.9793,34157.44,2334.82,4338.0,40830.26,240.55,235.57,16,1,0,94,48,6,8,3,34,True,699,False,8.0,51.0,72.8,79.5,65.4,0.024,True,0.0,False,10.7,51,33.0,7.3,7.3,6.9,7.2,8.4,35,20,17,11,7,189,220.88,-34.86,3.63,-13.6046,2.65,228.58,214.52,242.15,226.68,292.1064,316.5314,89.14,106.21,96.9254,101.51,249.38,223.05,305.7111,313.8814,0.9304,0.8555,0.9272,0.9187,232.02,190.81,285.325,292.0786,100.17,91.44,91.9054,93.66,0.9688,1.0,0.7083,0.9206,0.9065,0.9145,28344.33,29603.59,24699.19,26294.65,37374.8854,41430.7757,89.29,97.13,89.1961,95.1914,Light drizzle,0.9409,256.48,241.31,102.67,94.2,96.71,-15.93
2025-08-25,train,40278.47,0.9862,281.67,147,2,145,143,0.9862,40278.47,2213.03,3458.4,45949.9,281.67,277.78,7,0,0,89,54,0,8,3,35,False,699,False,7.0,52.0,77.8,90.1,67.0,0.0,False,0.0,False,12.2,3,33.0,7.3,7.3,6.9,7.2,8.4,39,29,17,15,4,177,254.14,-28.47,-5.2,-12.9286,-0.1443,219.36,220.03,237.41,233.65,293.0361,318.5129,91.92,98.3,97.1061,99.7943,248.5,238.85,305.9646,318.6571,0.9422,0.8003,0.9276,0.9309,234.13,191.15,285.6568,299.2929,96.75,79.06,91.9946,95.2643,0.8042,0.9927,0.7698,0.694,0.9057,0.9229,25226.88,29924.5,25403.19,21729.47,37537.5229,42554.0314,88.94,77.71,89.4611,95.1314,Overcast,0.9803,272.08,266.71,99.23,104.15,103.36,9.59
2025-08-26,train,30372.63,0.8414,248.96,147,2,145,122,0.8414,30372.63,1367.23,5260.89,37000.75,248.96,209.47,8,0,0,106,16,1,8,3,35,False,339,False,6.0,53.0,73.6,82.6,64.6,0.035,True,0.0,False,10.2,53,33.0,7.3,7.3,6.9,7.2,8.4,16,11,5,3,2,160,224.63,-23.31,-14.07,-11.5693,1.9686,228.06,248.51,263.9,242.88,295.2375,325.3729,93.79,94.74,97.5429,100.63,271.82,256.95,306.8068,323.4043,0.9527,0.8949,0.929,0.9566,258.96,229.94,286.8204,310.0871,89.25,95.78,92.0832,98.1457,0.8542,0.9197,0.8382,0.913,0.9055,0.9647,28051.59,31312.69,30084.97,30603.14,37907.3075,45203.8886,83.72,90.75,89.9761,98.7957,Drizzle,0.9685,283.61,274.67,85.69,89.08,76.34,-34.65
2025-08-27,train,37358.6,0.9514,272.69,147,3,144,137,0.9514,37358.6,1934.41,4704.45,43997.46,272.69,259.43,12,0,0,116,21,2,8,3,35,False,699,False,5.0,54.0,69.9,77.5,61.9,0.008,True,0.0,False,9.2,51,33.0,7.3,7.3,6.9,7.2,8.4,44,29,29,25,12,183,238.76,-20.75,0.6,-11.9743,-0.9714,217.39,245.87,259.93,278.61,295.2536,326.2414,96.23,100.24,97.3746,99.8214,266.62,278.01,307.2279,327.2129,0.9698,0.9763,0.9295,0.9672,258.56,271.43,287.3814,316.4771,92.6,90.59,91.9561,96.7043,0.8601,0.9853,0.9562,0.9091,0.9027,0.9544,26739.34,32947.15,34050.8,36218.89,37873.7339,45170.9586,89.11,90.8,89.7125,96.7371,Light drizzle,0.9658,286.56,276.77,96.5,97.14,93.74,-13.87
2025-08-28,train,39943.48,0.9724,283.29,147,2,145,141,0.9724,39943.48,1886.55,4708.21,46538.24,283.29,275.47,19,1,0,119,22,3,8,3,35,False,549,False,4.0,55.0,70.3,80.1,59.5,0.0,False,0.0,False,8.5,3,33.0,7.3,7.3,6.9,7.2,8.4,32,24,23,18,11,201,257.9,-7.86,-19.34,-11.7286,-3.0386,287.44,266.68,294.81,287.29,296.2114,325.3957,105.0,98.19,97.4071,99.3786,274.54,306.63,307.94,328.4343,0.9566,0.9777,0.9294,0.9657,262.63,299.78,288.0318,317.24,86.04,97.41,92.0954,97.5486,0.7343,0.9389,0.9231,0.979,0.9015,0.9605,30181.45,32801.59,38914.71,40219.98,38031.2857,45333.7743,90.34,95.65,89.8779,97.1571,Overcast,0.9553,310.87,296.98,99.7,91.97,91.69,-27.58
2025-08-29,train,72686.32,0.9932,501.28,147,1,146,145,0.9932,72686.32,2456.62,4723.03,79865.97,501.28,497.85,16,1,0,115,30,4,8,3,35,False,549,False,3.0,56.0,72.2,81.1,64.0,0.0,False,0.0,False,9.1,3,33.0,7.3,7.3,6.9,7.2,8.4,50,47,41,37,28,208,451.96,-21.65,21.47,-12.4329,-4.2157,391.05,356.84,479.71,453.96,296.8046,324.8243,93.84,105.81,96.9418,98.49,378.49,432.49,309.2375,329.04,0.9671,0.9409,0.9293,0.9625,366.06,406.91,289.2586,316.84,90.03,101.94,92.5832,97.8757,0.9301,0.9416,0.8699,0.993,0.9027,0.9595,52009.72,46032.85,60922.79,64008.05,38286.3532,45294.2743,84.49,107.87,89.9261,96.5914,Overcast,0.9685,495.39,479.77,101.15,102.72,103.9,5.89
2025-08-30,train,79685.87,1.0,549.56,147,2,145,145,1.0,79685.87,2162.63,4528.219999999999,86376.72,549.56,549.56,12,0,0,111,34,5,8,3,35,True,549,False,2.0,57.0,68.5,78.5,57.7,0.0,False,0.0,False,7.8,1,33.0,7.3,7.3,6.9,7.2,8.4,23,21,17,14,13,213,495.27,14.74,31.46,-11.4493,-6.4414,410.58,399.53,533.93,492.65,301.9632,331.5843,104.98,107.08,97.2589,98.0486,384.79,461.19,313.4125,338.0257,0.9448,0.9855,0.9294,0.9664,363.56,454.53,293.3196,327.2486,95.05,99.4,92.9804,97.7629,0.9645,0.9779,0.9932,0.9931,0.9045,0.9596,55838.59,53136.83,77420.11,70941.25,39238.2629,46534.0271,99.77,106.43,90.6193,96.0243,Mainly clear,0.9842,543.04,534.47,100.22,101.78,102.01,6.52
2025-08-31,train,49975.4,1.0,342.3,147,1,146,146,1.0,49975.4,3047.9700000000003,4849.0,57872.37,342.3,342.3,15,0,0,135,11,6,8,3,35,True,549,False,1.0,58.0,69.5,82.0,58.8,0.0,False,0.0,False,8.1,3,30.0,7.5,6.8,6.1,6.3,8.4,52,45,34,26,12,213,309.17,-20.72,-15.93,-11.7429,-10.0043,226.68,216.5,358.39,240.55,307.3214,339.7143,95.74,94.2,97.1446,97.2914,237.22,256.48,319.0643,349.7186,0.8187,0.9409,0.9308,0.9662,194.21,241.31,299.4236,338.6686,108.86,102.67,93.165,97.88,0.9206,0.9925,0.9444,0.9793,0.9053,0.9606,26294.65,28577.38,48741.41,34157.44,40186.4429,47783.2586,104.21,96.71,90.6993,95.3929,Overcast,0.9869,376.14,371.2,100.64,91.4,91.99,-33.84
